id,type,name,character,order,job,department,gender
680,cast,Gary Shorelle,Ricky Nelson,25,,,0
680,cast,Susan Griffiths,Marilyn Monroe,26,,,1
680,cast,Eric Clark,James Dean,27,,,0
680,cast,Joseph Pilato,Dean Martin,28,,,2
680,cast,Brad Blumenthal,Jerry Lewis,29,,,2
680,cast,Lorelei Leslie,Mamie van Doren,30,,,1
680,cast,Emil Sitka,Hold Hands You Lovebirds (archive footage),31,,,0
680,cast,Brenda Hillhouse,Mrs. Coolidge - Butch's Mother,32,,,0
680,cast,Chandler Lindauer,Young Butch,33,,,0
680,cast,Sy Sher,Klondike,34,,,0
680,cast,Robert Ruth,Sportscaster #1 - Coffee Shop,35,,,0
680,cast,Rich Turner,Sportscaster #2,36,,,0
680,cast,Don Blakely,Wilson's Trainer,37,,,2
680,cast,Carl Allen,Dead Floyd Wilson,38,,,0
680,cast,Karen Maruyama,Gawker #1,39,,,1
680,cast,Kathy Griffin,Hit-and-run Witness,40,,,1
680,cast,Venessia Valentino,Pedestrian / Bonnie Dimmick,41,,,1
680,cast,Linda Kaye,Shot Woman,42,,,1
680,cast,Stephen Hibbert,The Gimp,43,,,2
680,cast,Alexis Arquette,Man No. 4,44,,,1
680,cast,Julia Sweeney,Raquel,45,,,1
680,cast,Lawrence Bender,Long Hair Yuppy Scum,46,,,2
680,cast,Cie Allman,Winston Wolfe's Girlfriend At Party (uncredited),47,,,1
680,cast,Rene Beard,Bar Tender (uncredited),48,,,2
680,cast,Lori Pizzo,Lucky Lady (uncredited),49,,,1
680,cast,Glendon Rich,Drug Dealer (uncredited),50,,,2
680,cast,Devan Richardson,Hopalong Cassidy (uncredited),51,,,0
680,cast,Ani Sava,Woman in Bathroom (uncredited),52,,,1
680,cast,Philip Ettington,Michael (uncredited),53,,,2
680,crew,Quentin Tarantino,,,Director,Directing,2
680,crew,Quentin Tarantino,,,Screenplay,Writing,2
680,crew,Roger Avary,,,Screenplay,Writing,2
680,crew,Lawrence Bender,,,Producer,Production,2
680,crew,Danny DeVito,,,Executive Producer,Production,2
680,crew,Michael Shamberg,,,Executive Producer,Production,2
680,crew,Stacey Sher,,,Executive Producer,Production,1
680,crew,Andrzej Sekula,,,Director of Photography,Camera,2
680,crew,Sally Menke,,,Editor,Editing,1
680,crew,Gary M. Zuckerbrod,,,Casting,Production,2
680,crew,Ronnie Yeskel,,,Casting,Production,1
680,crew,David Wasco,,,Production Design,Art,2
680,crew,Charles Collum,,,Art Direction,Art,2
680,crew,Sandy Reynolds-Wasco,,,Set Decoration,Art,0
680,crew,Betsy Heimann,,,Costume Design,Costume & Make-Up,1
680,crew,Vance Trussell,,,Gaffer,Lighting,0
680,crew,Paul Hellerman,,,Production Manager,Production,2
680,crew,Richard N. Gladstein,,,Co-Executive Producer,Production,2
680,crew,Bob Weinstein,,,Co-Executive Producer,Production,2
680,crew,Harvey Weinstein,,,Co-Executive Producer,Production,2
680,crew,Karyn Rachtman,,,Music Supervisor,Sound,0
680,crew,Kathy Nelson,,,Music Supervisor,Sound,1
680,crew,Michelle Bühler,,,Makeup Artist,Costume & Make-Up,0
680,crew,Bill Fletcher,,,Wigmaker,Costume & Make-Up,0
680,crew,Audrey Futterman-Stern,,,Key Hair Stylist,Costume & Make-Up,0
680,crew,Heidi Vogel,,,Post Production Supervisor,Crew,0
680,crew,Ken Lesco,,,Stunt Coordinator,Crew,0
680,crew,Barbara Harris,,,ADR & Dubbing,Sound,0
680,crew,Ruth Lambert,,,Casting Associate,Production,1
680,crew,Jeff Olan,,,Casting,Production,0
680,crew,Jacqueline Aronson,,,Costume Supervisor,Costume & Make-Up,0
680,crew,Mary Claire Hannan,,,Assistant Costume Designer,Costume & Make-Up,1
680,crew,Patia Prouty,,,Set Costumer,Costume & Make-Up,0
680,crew,Jennifer Beals,,,Thanks,Crew,1
680,crew,Ziad Doueiri,,,First Assistant Camera,Camera,0
680,crew,Donald Likovich,,,Assistant Editor,Editing,0
680,crew,Bruce Jagoda,,,Electrician,Lighting,0
680,crew,Mike Stanwick,,,Color Timer,Editing,0
680,crew,Mary Ramos,,,Music,Sound,0
680,crew,Dean Beville,,,Sound Editor,Sound,0
680,crew,Haley Sweet,,,Location Manager,Production,0
680,crew,Andrew Dickler,,,Editorial Staff,Crew,2
680,crew,Linda Arnold,,,Hairstylist,Costume & Make-Up,0
680,crew,Emily Wolfe,,,Art Department Coordinator,Art,1
680,crew,Samantha Gore,,,Assistant Art Director,Art,0
680,crew,Brian Markey,,,Construction Coordinator,Art,0
680,crew,Ray Maxwell,,,Construction Foreman,Art,0
680,crew,Marc Gillson,,,Lead Painter,Art,0
680,crew,Peter Borck,,,Leadman,Art,2
680,crew,Adam Silver,,,Location Scout,Art,2
680,crew,Giuseppe Maini III,,,Painter,Art,0
680,crew,Daniel Bradford,,,Set Designer,Art,2
680,crew,Michael Levine,,,Camera Operator,Camera,0
680,crew,Mark Shane Davis,,,Key Grip,Camera,0
680,crew,Chris Ahern,,,Grip,Camera,0
680,crew,Bob Gorelick,,,Steadicam Operator,Camera,2
680,crew,Iain Jones,,,Hair Designer,Costume & Make-Up,0
680,crew,Joseph W. Grafmuller,,,Set Dressing Artist,Costume & Make-Up,0
680,crew,Gary L. Brennan,,,Carpenter,Crew,0
680,crew,Derek Hurd,,,Craft Service,Crew,0
680,crew,Alonzo Brown Jr.,,,Driver,Crew,0
680,crew,Angelo de la Cruz,,,Loader,Crew,0
680,crew,Thomas L. Bellissimo,,,Makeup Effects,Crew,2
680,crew,Ben Parker,,,Post Production Assistant,Crew,0
680,crew,Jonathan R. Hodges,,,Property Master,Art,0
680,crew,Ruben Cortez,,,Security,Crew,0
680,crew,Iain Jones,,,Set Production Assistant,Crew,0
680,crew,Matthew C. Beville,,,Sound Recordist,Sound,0
680,crew,Larry Fioritto,,,Special Effects Coordinator,Crew,0
680,crew,Cameron,,,Stand In,Crew,0
680,crew,Cameron,,,Stunts,Crew,0
680,crew,Derek Raser,,,Transportation Coordinator,Crew,0
680,crew,Deborah Wuliger,,,Unit Publicist,Crew,0
680,crew,Francis R. Mahony III,,,First Assistant Director,Directing,2
680,crew,Martin Kitrosser,,,Script Supervisor,Directing,2
680,crew,Tatiana S. Riegel,,,First Assistant Editor,Editing,1
680,crew,Anthony Hall,,,Best Boy Electric,Lighting,0
680,crew,Marc Meisenheimer,,,Rigging Gaffer,Lighting,0
680,crew,Michael Stocks,,,Rigging Grip,Lighting,0
680,crew,Julia Zane,,,Production Accountant,Production,0
680,crew,Anna-Lisa Nilsson,,,Production Coordinator,Production,1
680,crew,Larry Scharf,,,Boom Operator,Sound,0
680,crew,Dana Gustafson,,,Assistant Sound Editor,Sound,0
680,crew,Ezra Dweck,,,Foley,Sound,0
680,crew,Rolf Johnson,,,Music Editor,Sound,0
680,crew,Ken King,,,Production Sound Mixer,Sound,0
680,crew,Stephen Hunter Flick,,,Supervising Sound Editor,Sound,0
278,cast,Tim Robbins,Andy Dufresne,0,,,2
278,cast,Morgan Freeman,Ellis Boyd 'Red' Redding,1,,,2
278,cast,Bob Gunton,Warden Samuel Norton,2,,,2
278,cast,Clancy Brown,Captain Byron T. Hadley,3,,,2
278,cast,Mark Rolston,Bogs Diamond,4,,,2
278,cast,James Whitmore,Brooks Hatlen,5,,,2
278,cast,Gil Bellows,Tommy,6,,,2
278,cast,William Sadler,Heywood,7,,,2
278,cast,Jeffrey DeMunn,1946 D.A.,8,,,0
278,cast,Larry Brandenburg,Skeet,9,,,2
278,cast,Neil Giuntoli,Jigger,10,,,2
278,cast,Brian Libby,Floyd,11,,,0
278,cast,David Proval,Snooze,12,,,2
278,cast,Joseph Ragno,Ernie,13,,,2
278,cast,Jude Ciccolella,Guard Mert,14,,,2
278,cast,Paul McCrane,Guard Trout,15,,,2
278,cast,Renee Blaine,Andy Dufresne's Wife,16,,,0
278,cast,Scott Mann,Glenn Quentin,17,,,0
278,cast,John Horton,1946 Judge,18,,,0
278,cast,Gordon Greene,1947 Parole Hearings Man,19,,,0
278,cast,Alfonso Freeman,Fresh Fish Con,20,,,2
278,cast,V.J. Foster,Hungry Fish Con,21,,,0
278,cast,Frank Medrano,Fat Ass,22,,,0
278,cast,Mack Miles,Tyrell,23,,,0
278,cast,Gary Lee Davis,Rooster,24,,,2
278,cast,Ned Bellamy,Guard Youngblood,25,,,2
278,cast,Brian Delate,Guard Dekins,26,,,2
278,cast,Don McManus,Guard Wiley,27,,,2
278,cast,Dorothy Silver,1954 Landlady,28,,,0
278,cast,Dion Anderson,Head Bull Haig,29,,,2
278,cast,Robert Haley,1954 Food-Way Manager,30,,,2
278,cast,Bill Bolender,Elmo Blatch,31,,,2
278,cast,John R. Woodward,Bullhorn Tower Guard,32,,,0
278,cast,Rohn Thomas,Bugle Editor,33,,,0
278,cast,Brian Brophy,1967 Parole Hearings Man,34,,,2
278,cast,Ken Magee,Ned Grimes,35,,,0
278,cast,James Babson,Con (uncredited),36,,,2
278,cast,Fred Culbertson,Police Officer (uncredited),37,,,0
278,cast,Alonzo F. Jones,Inmate (uncredited),38,,,0
278,cast,Actor Sergio Kato,Inmate II (uncredited),39,,,2
278,cast,Philip Ettington,Frank (uncredited),40,,,2
278,cast,Neil Summers,Pete,41,,,2
278,crew,Frank Darabont,,,Director,Directing,2
278,crew,Niki Marvin,,,Producer,Production,0
278,crew,Thomas Newman,,,Original Music Composer,Sound,2
278,crew,Roger Deakins,,,Director of Photography,Camera,2
278,crew,Richard Francis-Bruce,,,Editor,Editing,2
278,crew,Julie Lichter,,,Casting,Production,0
278,crew,Terence Marsh,,,Production Design,Art,2
278,crew,Deborah Aquila,,,Casting,Production,1
278,crew,Frank Darabont,,,Writer,Writing,2
278,crew,Stephen King,,,Novel,Writing,2
278,crew,Liz Glotzer,,,Executive Producer,Production,1
278,crew,David V. Lester,,,Executive Producer,Production,2
278,crew,Michael Seirton,,,Set Decoration,Art,2
278,crew,Paul J. Zydel,,,ADR & Dubbing,Sound,0
278,crew,John Soukup,,,Sound Recordist,Crew,2
278,crew,Jack Keller,,,Sound Recordist,Crew,2
278,crew,Richie Ford,,,Rigging Gaffer,Lighting,0
278,crew,Bobby Mancuso,,,Cinematography,Crew,0
278,crew,David Orr,,,Color Timer,Editing,0
278,crew,Barbara Harris,,,ADR & Dubbing,Sound,0
278,crew,Monty Westmore,,,Makeup Artist,Costume & Make-Up,2
278,crew,Robert C. Lusted,,,Assistant Editor,Editing,0
278,crew,Peter Landsdown Smith,,,Art Direction,Art,2
278,crew,Elizabeth McBride,,,Costume Design,Costume & Make-Up,1
278,crew,Roy Bryson,,,Hairstylist,Costume & Make-Up,0
278,crew,Kokayi Ampah,,,Production Supervisor,Production,0
278,crew,Sue Bea Montgomery,,,Production Supervisor,Production,1
278,crew,John R. Woodward,,,Assistant Director,Directing,0
278,crew,Thomas Schellenberg,,,Assistant Director,Directing,0
278,crew,Jesse V. Johnson,,,Assistant Director,Directing,2
278,crew,Bob Williams,,,Special Effects,Crew,0
278,crew,Melissa Taylor,,,Visual Effects Producer,Visual Effects,0
278,crew,Jerry Gatlin,,,Stunt Coordinator,Crew,2
278,crew,Brian 'Buzz' Buzzelli,,,Grip,Camera,0
278,crew,Bill O'Leary,,,Gaffer,Lighting,0
278,crew,Dick Hancock,,,Stunts,Crew,2
278,crew,Kevin Haney,,,Makeup Artist,Costume & Make-Up,0
278,crew,Philip Ivey,,,Key Hair Stylist,Costume & Make-Up,2
278,crew,Tommy Morgan,,,Additional Soundtrack,Sound,0
278,crew,Andy Harris,,,Cinematography,Crew,0
278,crew,Rhonda Yeater,,,Art Department Assistant,Art,0
278,crew,Jack Evans,,,Assistant Art Director,Art,0
278,crew,Sebastian Milito,,,Construction Coordinator,Art,0
278,crew,Dixwell Stillman,,,Construction Foreman,Art,0
278,crew,Blair Gibeau,,,Painter,Art,0
278,crew,Antoinette J. Gordon,,,Set Designer,Art,0
278,crew,Todd Hatfield,,,Standby Painter,Art,0
278,crew,Robin Brown,,,First Assistant Camera,Camera,0
278,crew,Don Cerrone,,,Key Grip,Camera,0
278,crew,Robert 'Bobby Z' Zajonc,,,Aerial Camera,Camera,2
278,crew,Gerrit Dangremond,,,Steadicam Operator,Camera,0
278,crew,Michael P. Weinstein,,,Still Photographer,Camera,0
278,crew,Carol Buckler,,,Seamstress,Costume & Make-Up,0
278,crew,Jack Hering,,,Set Dressing Artist,Costume & Make-Up,0
278,crew,Paul Wells,,,Carpenter,Crew,0
278,crew,Brian Boggs,,,Craft Service,Crew,0
278,crew,Robert Conrad,,,Driver,Crew,0
278,crew,Dan Goldwasser,,,Executive Music Producer,Crew,0
278,crew,Hope A. Nielsen,,,Loader,Crew,0
278,crew,Mario Simon,,,Picture Car Coordinator,Crew,0
278,crew,Beth Hickman,,,Production Office Coordinator,Production,0
278,crew,Alan Jacques,,,Projection,Crew,0
278,crew,Earl F. Betts,,,Propmaker,Crew,0
278,crew,Tom Shaw Jr.,,,Property Master,Art,0
278,crew,Jesse E. Johnson,,,Set Production Assistant,Crew,0
278,crew,Daniel W. Barringer,,,Stunts,Crew,0
278,crew,Fred Culbertson,,,Transportation Captain,Crew,0
278,crew,David Marder,,,Transportation Coordinator,Crew,0
278,crew,David V. Lester,,,Unit Production Manager,Production,2
278,crew,Ernie Malik,,,Unit Publicist,Crew,0
278,crew,Van Scarboro,,,Video Assist Operator,Crew,0
278,crew,Sioux Richards,,,Script Supervisor,Directing,0
278,crew,Patricia A. Galvin,,,First Assistant Editor,Editing,0
278,crew,Jeremy Knaster,,,Best Boy Electric,Lighting,0
278,crew,Kurt Dale Hartman,,,Electrician,Lighting,0
278,crew,Rex Buckingham,,,Rigging Grip,Lighting,0
278,crew,Kokayi Ampah,,,Location Manager,Production,0
278,crew,Ramona Sánchez-Waggoner,,,Production Accountant,Production,0
278,crew,Petra Bach,,,ADR Supervisor,Sound,0
278,crew,Marvin E. Lewis,,,Boom Operator,Sound,0
278,crew,Lori Martino,,,Assistant Sound Editor,Sound,0
278,crew,Kevin Bartnof,,,Foley,Sound,0
278,crew,Bill Bernstein,,,Music Editor,Sound,2
278,crew,Thomas Pasatieri,,,Orchestrator,Sound,2
278,crew,Willie D. Burton,,,Production Sound Mixer,Sound,2
278,crew,Dennis S. Sands,,,Scoring Mixer,Sound,2
278,crew,Bruce Bell,,,Sound Editor,Sound,0
278,crew,John Stacy,,,Supervising Sound Editor,Sound,2
278,crew,Pete von Sholly,,,Storyboard,Writing,0
278,crew,Dennis Baker,,,Thanks,Crew,0
13,cast,Tom Hanks,Forrest Gump,0,,,2
13,cast,Robin Wright,Jenny Curran,1,,,1
13,cast,Gary Sinise,Lt. Dan Taylor,2,,,2
13,cast,Mykelti Williamson,Pvt. Benjamin Buford 'Bubba' Blue,3,,,2
13,cast,Sally Field,Mrs. Gump,4,,,1
13,cast,Michael Conner Humphreys,Young Forrest Gump,5,,,2
13,cast,Hanna Hall,Young Jenny Curran,6,,,1
13,cast,Haley Joel Osment,Forrest Gump Jr.,7,,,2
13,cast,Siobhan Fallon,School Bus Driver,8,,,1
13,cast,Afemo Omilami,Drill Sergeant,9,,,2
13,cast,Peter Dobson,Young Elvis Presley,10,,,2
13,cast,Sonny Shroyer,College Football Coach,11,,,2
13,cast,George Kelly,Barber,12,,,2
13,cast,Sam Anderson,Principal,13,,,2
13,cast,Margo Moorer,Louise,14,,,0
13,cast,Christopher Jones,Boy with cross,15,,,2
13,cast,Kevin Mangan,Jenny's Father,16,,,0
13,cast,Brett Rice,High School Football Coach,17,,,2
13,cast,Daniel C. Striepeke,Recruiter,18,,,2
13,cast,David Brisbin,Newscaster,19,,,0
13,cast,Kirk Ward,Earl,20,,,2
13,cast,Marlena Smalls,Bubba's Mother,21,,,0
13,cast,Kitty K. Green,Bubba's Great Grandmother,22,,,1
13,cast,Mark Matheisen,Jenny's date,23,,,2
13,cast,Al Harrington,Local Anchor #1,24,,,2
13,cast,Jed Gillin,President Kennedy (voice),25,,,0
13,cast,Don Fischer,Army Recruiter,26,,,2
13,cast,Matt Wallace,Barracks Recruit,27,,,0
13,cast,Mike Jolly,Club patron,28,,,2
13,cast,Michael Kemmerling,Club patron,29,,,2
13,cast,John Voldstad,Club patron,30,,,0
13,cast,Daniel J. Gillooly,Helicopter gunman,31,,,0
13,cast,Michael Burgess,Cleveland,32,,,0
13,cast,Steven Griffith,Tex,33,,,0
13,cast,Michael McFall,Army Hospital Male Nurse,34,,,2
13,cast,Michael McFall,Wounded soldier,35,,,2
13,cast,Byron Minns,Wounded soldier,36,,,2
13,cast,Stephen Bridgewater,Hospital Officer,37,,,2
13,cast,John William Galt,President Johnson (voice),38,,,2
13,cast,Isabel Rose,Isabel,39,,,0
13,cast,Richard D'Alessandro,Abbie Hoffman,40,,,0
13,cast,Michael Jace,Black Panther,41,,,2
13,cast,Geoffrey Blake,Wesley,42,,,2
13,cast,Vanessa Roth,Hollywood Boulevard Girlfriend,43,,,1
13,cast,Dick Cavett,Dick Cavett,44,,,2
13,cast,Tiffany Salerno,Carla,45,,,0
13,cast,Tiffany Salerno,Lenore,46,,,0
13,cast,Joe Alaskey,President Nixon (voice),47,,,2
13,cast,Lazarus Jackson,Discharge Officer,48,,,0
13,cast,Lazarus Jackson,Drugged Out Boyfriend,49,,,0
13,cast,Nora Dunfee,Elderly Southern Woman,50,,,0
13,cast,Hallie D'Amore,Waitress in cafe,51,,,0
13,cast,Michael Mattison,Taxi Driver,52,,,2
13,cast,Charles Boswell,Aging Hippie,53,,,2
13,cast,Timothy McNeil,Wild eyed man,54,,,2
13,cast,Bob Penny,Crony,55,,,2
13,cast,Greg Brown,Football Player (uncredited),56,,,0
13,cast,Troy Christian,Cheerleader (uncredited),57,,,2
13,cast,Bryan Hanna,Football Coach (uncredited),58,,,2
13,cast,Zach Hanner,Barracks Recruit (uncredited),59,,,0
13,cast,Aaron Michael Lacey,National Guardsman (uncredited),60,,,0
13,cast,Jacqueline Lovell,Football Fan (uncredited),61,,,1
13,cast,Brendan Shanahan,Football Player (uncredited),63,,,0
13,cast,William Shipman,Black Panther (uncredited),64,,,0
13,cast,Robb Skyler,Nicholas Katzenbach (uncredited),65,,,2
13,cast,Mary Ellen Trainor,Jenny's Babysitter (uncredited),66,,,0
13,crew,Robert Zemeckis,,,Director,Directing,2
13,crew,Wendy Finerman,,,Producer,Production,1
13,crew,Steve Tisch,,,Producer,Production,2
13,crew,Steve Starkey,,,Producer,Production,2
13,crew,Don Burgess,,,Director of Photography,Camera,2
13,crew,Alan Silvestri,,,Original Music Composer,Sound,2
13,crew,Arthur Schmidt,,,Editor,Editing,2
13,crew,Eric Roth,,,Screenplay,Writing,2
13,crew,Winston Groom,,,Novel,Writing,2
13,crew,Ellen Lewis,,,Casting,Production,1
13,crew,Joanna Johnston,,,Costume Design,Costume & Make-Up,1
13,crew,Rick Carter,,,Production Design,Art,2
13,crew,Leslie McDonald,,,Art Direction,Art,1
13,crew,William James Teegarden,,,Art Direction,Art,2
13,crew,Nancy Haigh,,,Set Decoration,Art,1
13,crew,Hazel Catmull,,,Hairstylist,Costume & Make-Up,0
13,crew,William A. Kohout,,,Hairstylist,Costume & Make-Up,0
13,crew,Susan Schuler-Page,,,Hairstylist,Costume & Make-Up,0
13,crew,Jay Cannistraci,,,Makeup Artist,Costume & Make-Up,0
13,crew,Rick Sharp,,,Makeup Artist,Costume & Make-Up,0
13,crew,Kacy Magedman,,,Art Department Coordinator,Art,0
13,crew,Wendy Richardson,,,Art Department Coordinator,Art,0
13,crew,Steve Arnold,,,Assistant Art Director,Art,2
13,crew,Linda Berger,,,Assistant Art Director,Art,1
13,crew,Tony Fanning,,,Assistant Art Director,Art,2
13,crew,Jeff Passanante,,,Construction Coordinator,Art,0
13,crew,Robin L. Miller,,,Property Master,Crew,2
13,crew,Stephen I. Erdberg,,,Property Master,Crew,0
13,crew,Daniel J. Gillooly,,,Greensman,Art,0
13,crew,Hugo Herrera,,,Greensman,Art,0
13,crew,Kevin Mangan,,,Greensman,Art,0
13,crew,Dan Ondrejko,,,Greensman,Art,0
13,crew,Paige Augustine,,,Leadman,Art,0
13,crew,Claire Gaul,,,Leadman,Art,0
13,crew,Robert Greenfield,,,Leadman,Art,2
13,crew,Chris L. Spellman,,,Leadman,Art,2
13,crew,James C. Feng,,,Set Designer,Art,0
13,crew,Erin Kemp,,,Set Designer,Art,0
13,crew,Elizabeth Lapp,,,Set Designer,Art,0
13,crew,Lauren E. Polizzi,,,Set Designer,Art,1
13,crew,Sue Fox,,,ADR & Dubbing,Sound,0
13,crew,Tom Barwick,,,Foley,Sound,0
13,crew,Dennie Thorpe,,,Foley,Sound,0
13,crew,Claire Sanfilippo,,,Dialogue Editor,Editing,0
13,crew,Dianna Stirpe,,,Dialogue Editor,Editing,0
13,crew,Ewa Sztompke,,,Dialogue Editor,Editing,0
13,crew,E. Larry Oatfield,,,Sound Effects Editor,Sound,0
13,crew,Robert Shoup,,,Sound Effects Editor,Sound,2
13,crew,Dennis S. Sands,,,Sound Re-Recording Mixer,Sound,2
13,crew,Randy Thom,,,Sound Re-Recording Mixer,Sound,0
13,crew,Gloria S. Borders,,,Supervising Sound Editor,Sound,0
13,crew,George Murphy,,,CG Supervisor,Crew,0
13,crew,Stephen Rosenbaum,,,CG Supervisor,Crew,0
13,crew,Doug Chiang,,,Visual Effects Art Director,Crew,2
13,crew,Debbie Denise,,,Visual Effects Producer,Visual Effects,0
13,crew,Debbie Denise,,,Visual Effects Editor,Crew,0
13,crew,Michael McGovern,,,Visual Effects Editor,Crew,0
13,crew,Ken Ralston,,,Visual Effects Supervisor,Visual Effects,0
13,crew,Bud Davis,,,Stunt Coordinator,Crew,2
13,crew,David M. Dunlap,,,Second Unit Cinematographer,Crew,2
13,crew,Chris Squires,,,Camera Operator,Camera,0
13,crew,Phillip V. Caruso,,,Still Photographer,Camera,2
13,crew,Dan Bronson,,,Costume Supervisor,Costume & Make-Up,0
13,crew,Pamela Wise,,,Costume Supervisor,Costume & Make-Up,0
13,crew,Patricia Bercsi,,,Set Costumer,Costume & Make-Up,0
13,crew,Rudolph Garcia,,,Set Costumer,Costume & Make-Up,0
13,crew,Stephen P. Shubin,,,Set Costumer,Costume & Make-Up,0
13,crew,Carin-Anne Strohmaier,,,First Assistant Editor,Editing,0
13,crew,Kenneth Karman,,,Music Editor,Sound,2
13,crew,Joel Marrow,,,Transportation Coordinator,Crew,0
13,crew,Leslie Cook,,,Choreographer,Crew,0
13,crew,Peggy Pridemore,,,Location Manager,Production,0
13,crew,Amy Ness,,,Location Manager,Production,0
13,crew,Mary Morgan,,,Location Manager,Production,1
13,crew,Jessica Drake,,,Dialect Coach,Crew,0
13,crew,Jane E. Russell,,,Unit Publicist,Crew,0
13,crew,Charles Newirth,,,Co-Producer,Production,0
13,crew,Leigh French,,,ADR & Dubbing,Sound,0
13,crew,Joe Montenegro,,,Special Effects,Crew,2
13,crew,Bobby Mancuso,,,Additional Photography,Camera,0
13,crew,William B. Kaplan,,,Production Sound Mixer,Sound,0
13,crew,Greg Maloney,,,Visual Effects,Visual Effects,0
13,crew,Judith A. Cory,,,Hair Designer,Costume & Make-Up,0
13,crew,Allen Hall,,,Special Effects Supervisor,Visual Effects,0
13,crew,Jeremiah O'Driscoll,,,Assistant Editor,Editing,0
13,crew,Steven J. Boyd,,,Post Production Supervisor,Crew,0
13,crew,Rick Porras,,,Post Production Supervisor,Crew,0
13,crew,Bruce Moriarty,,,First Assistant Director,Directing,2
13,crew,Lindsey Buckingham,,,Thanks,Crew,0
13,crew,Robert J. Groden,,,Thanks,Crew,0
13,crew,Susan Malerstein,,,Script Supervisor,Directing,0
13,crew,Craig Lyman,,,Makeup Artist,Costume & Make-Up,0
