id,name,character,order,gender
68726,Farzad Sadrian,UN Representative,39,0
68726,Mishu Vellani,UN Representative,40,0
68726,Clive Walton,UN Representative,41,0
68726,Peter Kosaka,Young Mako's Father,42,2
68726,Yiren Stark,Young Mako's Mother,43,0
72190,Brad Pitt,Gerry Lane,0,2
72190,Mireille Enos,Karen Lane,1,1
72190,Abigail Hargrove,Rachel Lane,2,1
72190,Sterling Jerins,Constance Lane,3,1
72190,James Badge Dale,Captain Speke,4,2
72190,Elyes Gabel,Andrew Fassbach,5,2
72190,David Andrews,Navy Captain Mullenaro,6,2
72190,Daniella Kertesz,Segen,7,0
72190,Ludi Boeken,Jurgen Warmbrunn,8,2
72190,Fana Mokoena,Thierry Umutoni,9,0
72190,Fabrizio Zacharee Guido,Tomas,10,0
72190,David Morse,Ex-CIA Agent,12,2
72190,Matthew Fox,Parajumper,13,2
72190,Peter Capaldi,W.H.O. Doctor,14,2
72190,Moritz Bleibtreu,W.H.O. Doctor,15,2
72190,Ruth Negga,W.H.O. Doctor,16,1
72190,Pierfrancesco Favino,WHO Doctor,17,2
72190,Konstantin Khabenskiy,Russian Fighter,18,0
72190,Troy Glasgow,Argus Sailor,19,2
72190,Nick Bartlett,Market Attacker,20,2
72190,Julia Levy-Boeken,Israeli Camp Refugee,21,1
72190,Ann Ogbomo,Camp Humphrey's Soldier,22,0
93456,Steve Carell,Gru (voice),0,2
93456,Kristen Wiig,Lucy (voice),1,1
93456,Benjamin Bratt,Eduardo/ El Macho (voice),2,2
93456,Miranda Cosgrove,Margo (voice),3,1
93456,Russell Brand,Dr. Nefario (voice),4,2
93456,Ken Jeong,Floyd (voice),5,2
93456,Steve Coogan,Silas (voice),6,2
93456,Elsie Kate Fisher,Agnes (voice),7,0
93456,Dana Gaier,Edith (voice),8,1
93456,Moisés Arias,Antonio (voice),9,0
93456,Nasim Pedrad,Jillian (voice),10,1
93456,Kristen Schaal,Shannon (voice),11,0
93456,Pierre Coffin,Kevin the Minion / Bob the Minion / Stuart the Minion / Additional Minions / Evil Minions (voice),12,2
93456,Chris Renaud,Additional Minions / Evil Minions / Italian Waiter (voice),13,0
93456,Nickolai Stoilov,Arctic Lab Guards (voice),14,0
93456,Vanessa Bayer,Flight Attendant (voice),15,1
93456,Ava Acres,Additional Voices (voice),16,1
93456,Lori Alan,Additional Voices (voice),17,1
93456,Jack Angel,Additional Voices (voice),18,2
93456,Eva Bella,Additional Voices (voice),19,0
93456,Georgia Cook,Additional Voices (voice),20,0
93456,John Cygan,Additional Voices (voice),21,0
93456,Debi Derryberry,Additional Voices (voice),22,1
93456,Jess Harnell,Additional Voices (voice),23,2
93456,Danny Mann,Additional Voices (voice),24,2
93456,Mona Marshall,Additional Voices (voice),25,0
93456,Mickie McGowan,Additional Voices (voice),26,0
93456,Mason McNulty,Additional Voices (voice),27,0
93456,Alec Medlock,Additional Voices (voice),28,2
93456,Laraine Newman,Additional Voices (voice),29,1
93456,Jan Rabson,Additional Voices (voice),30,2
93456,Andre Robinson,Additional Voices (voice),31,0
93456,Katie Silverman,Additional Voices (voice),32,1
93456,Casey Simpson,Additional Voices (voice),34,0
93456,Claira Nicole Titman,Additional Voices (voice) (as Claira Titman),35,0
93456,Jim Ward,Additional Voices (voice) (as James Kevin Ward),36,0
93456,April Winchell,Additional Voices (voice),37,0
93456,Bailey Gambertoglio,Little Girl #2 (voice) (uncredited),38,1
93456,Sherry Lynn,Additional Voices (uncredited),39,0
76170,Hugh Jackman,Logan / Wolverine,0,2
76170,Hiroyuki Sanada,Shingen,1,0
76170,Famke Janssen,Jean Grey / Phoenix,2,1
76170,Will Yun Lee,Harada,3,2
76170,Tao Okamoto,Mariko Yashida,4,1
76170,Rila Fukushima,Yukio,5,1
76170,Svetlana Khodchenkova,Madame Hydra / Viper,6,0
76170,Haruhiko Yamanouchi,Yashida,7,2
76170,Brian Tee,Noburo Mori,8,2
76170,Patrick Stewart,Charles Xavier / Professor X,9,2
76170,Ian McKellen,Erik Lehnsherr / Magneto,10,2
76170,Ken Yamamura,Young Yashida,11,0
76170,Shinji Ikefuji,Pock-Face,12,0
76170,Qyoko Kudo,Aya,13,1
76170,Conrad Coleby,Red Beard,14,0
76170,Taris Tyler,Bar Man (Red Beard's Friend),15,0
76170,Sarah Naylor-Liddell,Yukon Bar Patron,16,0
76170,Nobuaki Kakuda,Buddhist Priest,17,0
76170,Takao Kinoshita,Fruit Cart Vendor,18,0
76170,Allan Poppleton,Yukon Bar Patron,19,2
76170,Garret Sato,Dying Yakuza,20,2
76170,Hiroshi Kasuga,Yashida Security Guard,21,2
49047,Sandra Bullock,Dr. Ryan Stone,0,1
49047,George Clooney,Matt Kowalski,1,2
49047,Ed Harris,Mission Control (voice),2,2
49047,Orto Ignatiussen,Aningaaq (voice),3,0
49047,Phaldut Sharma,Shariff (voice),4,2
49047,Amy Warren,Explorer Captain (voice),5,0
49047,Basher Savage,Space Station Captain (voice),6,0
76338,Chris Hemsworth,Thor,0,2
76338,Natalie Portman,Jane Foster,1,1
76338,Tom Hiddleston,Loki,2,2
76338,Anthony Hopkins,Odin,3,2
76338,Christopher Eccleston,Malekith,4,2
76338,Jaimie Alexander,Sif,5,1
76338,Zachary Levi,Fandral,6,2
76338,Ray Stevenson,Volstagg,7,2
76338,Tadanobu Asano,Hogun,8,2
76338,Idris Elba,Heimdall,9,2
76338,Rene Russo,Frigga,10,1
76338,Adewale Akinnuoye-Agbaje,Algrim / Kurse,11,2
76338,Kat Dennings,Darcy Lewis,12,1
76338,Stellan Skarsgård,Erik Selvig,13,2
76338,Alice Krige,Eir,14,1
76338,Clive Russell,Tyr,15,2
76338,Jonathan Howard,Ian Boothby,16,0
76338,Ramone Morgan,John,17,0
76338,Obada Alassadi,Navid,18,0
76338,Imaan Chentouf,Maddie,19,0
76338,Claire Brown,Volstagg's Wife,20,0
76338,Henry Calcutt,Volstagg's Child #1,21,0
76338,Ava Caton,Volstagg's Child #2,22,0
76338,Abbie McCann,Volstagg's Child #3,23,0
76338,Thomas Arnold,Desk Officer,24,2
76338,Sam Swainsbury,Stonehenge TV News Reporter,25,0
76338,Connor Donaghey,Sad Child,26,0
76338,Royce Pierreson,Student,27,0
76338,Annabel Norbury,Woman on Platform,28,0
76338,Sophie Cosson,Wench #1,29,0
76338,Chris O'Dowd,Richard,30,2
76338,Justin Edwards,Police Officer #1,31,2
76338,Gruffudd Glyn,Police Officer #2,32,2
76338,Richard Brake,Einherjar Lieutenant,33,2
76338,Stan Lee,Himself,34,2
76338,Steve Scott,Himself,35,0
76338,Brett Tucker,Einherjar Guard,36,0
76338,Talulah Riley,Nurse,37,1
76338,Richard Wharton,Asylum Patient,38,2
76338,Tony Curran,Bor (uncredited),39,2
76338,Benicio del Toro,The Collector (uncredited),40,2
76338,Chris Evans,Loki as Captain America (uncredited),41,2
76338,Ophelia Lovibond,Carina (uncredited),42,1
101299,Jennifer Lawrence,Katniss Everdeen,0,1
101299,Josh Hutcherson,Peeta Mellark,1,2
101299,Liam Hemsworth,Gale Hawthorne,2,2
101299,Woody Harrelson,Haymitch Abernathy,3,2
101299,Elizabeth Banks,Effie Trinket,4,1
101299,Lenny Kravitz,Cinna,5,2
101299,Philip Seymour Hoffman,Plutarch Heavensbee,6,2
101299,Jeffrey Wright,Beetee,7,2
101299,Stanley Tucci,Caeser Flickerman,8,2
101299,Donald Sutherland,President Snow,9,2
101299,Toby Jones,Claudius Templesmith,10,2
101299,Willow Shields,Primrose Everdeen,11,1
101299,Sam Claflin,Finnick Odair,12,2
101299,Lynn Cohen,Mags,13,1
101299,Jena Malone,Johanna Mason,14,1
101299,Amanda Plummer,Wiress,15,1
101299,Jack Quaid,Marvel,16,2
101299,Taylor St. Clair,Ripper,17,1
101299,Sandra Ellis Lafferty,Greasy Sae,18,1
101299,Paula Malcomson,Katniss' Mother,19,1
101299,Bruce Bundy,Octavia,20,1
101299,Nelson Ascencio,Flavius,21,2
101299,Afemo Omilami,District 11 Mayor,22,2
101299,Kimberley Drummond,Rue's Aunt,23,0
101299,Deena Beasley,Thresh's Grandmother,24,1
101299,Leon Lamar,Old Man,25,2
101299,Mandy Neuhaus,Flower Girl,26,0
101299,Erika Bierman,Snow's Granddaughter,27,0
101299,Wilbur Fitzgerald,Cray,28,2
101299,Patrick St. Esprit,Commander Thread,29,0
101299,Jill Jane Clements,Old Lady,30,1
101299,James Sutton,Presidential Guard,31,0
101299,Alan Ritchson,Gloss,32,2
101299,Stephanie Leigh Schlund,Cashmere,33,0
101299,Meta Golding,Enobaria,34,1
101299,Megan Hayes,Female Morphling,35,0
101299,Stef Dawson,Annie Cresta,36,1
101299,James Logan,District 5 Male Tribute,37,0
101299,E. Roger Mitchell,Chaff,38,2
101299,Bruno Gunn,Brutus,39,2
101299,Maria Howell,Seeder,40,1
101299,Judd Lormand,Hovercraft Peacekeeper,41,2
101299,Elena Sanchez,Cecelia,42,1
101299,John Casino,Woof,43,2
101299,Marian Green,Disctrict 9 Female Tribute,44,1
101299,Daniel Bernhardt,Disctrict 9 Male Tribute,45,0
101299,Ravi Naidu,Operator #1,46,2
101299,Franco Castan,Operator #2,47,0
101299,Sarah Turner Holland,Capitol Aristocrat (uncredited),48,1
101299,Jared Allman,Capital Aristocrat (uncredited),49,2
101299,Laura Avnaim,Trainer (uncredited),50,0
101299,Noëlle Renée Bercy,District II Citizen (uncredited),51,1
57158,Martin Freeman,Bilbo Baggins,0,2
57158,Ian McKellen,Gandalf,1,2
57158,Richard Armitage,Thorin Oakenshield,2,2
57158,Ken Stott,Balin,3,2
57158,Graham McTavish,Dwalin,4,2
57158,William Kircher,Bifur,5,2
57158,James Nesbitt,Bofur,6,2
57158,Stephen Hunter,Bombur,7,0
57158,Dean O'Gorman,Fili,8,2
57158,Aidan Turner,Kili,9,2
57158,Benedict Cumberbatch,Smaug / The Necromancer,10,2
57158,Lee Pace,Thranduil,11,2
57158,Luke Evans,Bard the Bowman,12,2
57158,Evangeline Lilly,Tauriel,13,1
57158,Orlando Bloom,Legolas,14,2
57158,Mikael Persbrandt,Beorn,16,2
57158,Manu Bennett,Azog,17,2
57158,Stephen Fry,The Master of Laketown,18,2
57158,John Bell,Bain,19,2
57158,Sylvester McCoy,Radagast,20,2
57158,Terry Notary,Goblin,21,0
57158,Peter Hambleton,Gloin,22,0
57158,Cate Blanchett,Galadriel,23,1
57158,Stephen Colbert,Laketown Spy,24,2
57158,Jed Brophy,Nori,25,0
57158,Sarah Peirse,Hilda Blanca,26,1
57158,Mary Nesbitt,Tilda,27,0
57158,Peggy Nesbitt,Sigrid,28,1
57158,Mark Hadlow,Dori,29,2
57158,John Callen,Oin,30,2
57158,Adam Brown,Ori,31,0
57158,Ben Mitchell,Narzug,32,2
109445,Kristen Bell,Anna (voice),0,1
109445,Idina Menzel,Elsa (voice),1,1
109445,Jonathan Groff,Kristoff (voice),2,2
109445,Josh Gad,Olaf (voice),3,2
109445,Santino Fontana,Hans (voice),4,2
109445,Alan Tudyk,Duke (voice),5,2
109445,Ciarán Hinds,Pabbie / Grandpa (voice),6,2
109445,Chris Williams,Oaken (voice),7,2
109445,Stephen J. Anderson,Kai (voice),8,2
109445,Maia Wilson,Bulda (voice),9,0
109445,Edie McClurg,Gerda (voice),10,1
109445,Robert Pine,Bishop (voice),11,2
109445,Maurice LaMarche,King (voice),12,2
109445,Livvy Stubenrauch,Young Anna (voice),13,0
109445,Eva Bella,Young Elsa (voice),14,0
109445,Spencer Ganus,Teen Elsa (voice),15,0
109445,Ava Acres,Additional Voices (voice),19,1
109445,Stephen Apostolina,Additional Voices (voice),20,0
109445,Krik Baily,Additional Voices (voice),21,0
109445,David Boat,Additional Voices (voice),22,0
109445,Paul Briggs,Additional Voices (voice),23,0
109445,Woody Buck,Additional Voices (voice),25,0
109445,Lewis Cleale,Additional Voices (voice),27,2
109445,Wendy Cutler,Additional Voices (voice),28,1
109445,Terri Douglas,Additional Voices (voice),29,1
109445,Eddie Frierson,Additional Voices (voice),30,2
109445,Jean Gilpin,Additional Voices (voice),31,0
109445,Jackie Gonneau,Additional Voices (voice),32,0
109445,Nicholas Guest,Additional Voices (voice),33,2
109445,Bridget Hoffman,Additional Voices (voice),34,1
109445,Nick Jameson,Additional Voices (voice),35,2
109445,Daniel Kaz,Additional Voices (voice),36,0
109445,John Lavelle,Additional Voices (voice),37,0
109445,Jennifer Lee,Additional Voices (voice),38,1
109445,Patricia Lentz,Additional Voices (voice),39,0
109445,Annie Lopez,Additional Voices (voice),40,0
109445,Katie Lowes,Additional Voices (voice),41,1
109445,Mona Marshall,Additional Voices (voice),42,0
109445,Dara McGarry,Additional Voices (voice),43,0
109445,Scott Menville,Additional Voices (voice),44,2
109445,Adam Overett,Additional Voices (voice),45,0
109445,Paul Pape,Additional Voices (voice),46,2
109445,Courtney Peldon,Additional Voices (voice),47,1
109445,Jennifer Perry,Additional Voices (voice),48,0
109445,Raymond S. Persi,Additional Voices (voice),49,2
109445,Jean-Michel Richaud,Additional Voices (voice),50,0
109445,Lynwood Robinson,Additional Voices (voice),51,0
109445,Carter Sand,Additional Voices (voice),52,2
109445,Jadon Sand,Additional Voices (voice),53,0
109445,Katie Silverman,Additional Voices (voice),54,1
109445,Pepper Sweeney,Additional Voices (voice),55,2
109445,Fred Tatasciore,Additional Voices (voice),56,2
109445,Annaleigh Ashford,Additional Voices (voice),57,1
109445,Jenica Bergere,Additional Voices (voice),58,1
109445,Tyree Brown,Young Kristoff / Additional Voices (voice),59,0
109445,June Christopher,Additional Voices (voice),60,1
106646,Leonardo DiCaprio,Jordan Belfort,0,2
106646,Jonah Hill,Donnie Azoff,1,2
106646,Margot Robbie,Naomi Lapaglia,2,1
106646,Kyle Chandler,Agent Patrick Denham,3,2
106646,Rob Reiner,Max Belfort,4,2
106646,Matthew McConaughey,Mark Hanna,5,2
106646,Jon Bernthal,Brad Bodnick,6,2
106646,Kenneth Choi,Chester Ming,7,2
106646,P. J. Byrne,Nicky Koskoff ('Rugrat'),8,2
106646,Brian Sacca,Robbie Feinberg ('Pinhead'),9,0
106646,Henry Zebrowski,Alden Kupferberg ('Sea Otter'),10,0
106646,Jon Favreau,Manny Riskin,11,2
106646,Cristin Milioti,Teresa Petrillo,12,1
106646,Joanna Lumley,Aunt Emma,13,1
106646,Jake Hoffman,Steve Madden,14,2
106646,Ethan Suplee,Toby Welch,15,2
106646,Jean Dujardin,Jean-Jacques Handali,16,2
106646,Christine Ebersole,Leah Belfort,17,1
106646,Shea Whigham,Captain Ted Beecham,18,2
106646,Katarina Čas,Chantalle,19,1
106646,P. J. Byrne,Rugrat,20,2
106646,Bo Dietl,Bo Dietl,21,2
106646,Jon Spinogatti,Nicholas the Butler,22,2
106646,Aya Cash,Janet,23,1
106646,Rizwan Manji,Kalil,24,0
106646,Stephanie Kurtzuba,Kimmie Belzer,25,1
106646,J.C. MacKenzie,Lucas Solomon,26,2
106646,Ashlie Atkinson,Rochelle Applebaum,27,1
106646,Stephen Kunken,Jerry Fogel,28,2
106646,Ted Griffin,Agent Hughes,29,0
106646,Sandra Nelson,Aliyah Farran,30,0
106646,Dan Bittner,Rothschild Broker #1,31,0
106646,Spike Jonze,Dwayne,32,2
106646,Mackenzie Meehan,Hildy Azoff,33,0
106646,Thomas Middleditch,Stratton Broker in a Bowtie,34,2
106646,Edward Herrmann,Stratton Oakmont Commercial (voice),35,2
106646,Jordan Belfort,Auckland Straight Line Host,36,0
106646,Fran Lebowitz,Honorary Samantha Stogel,37,0
106646,Robert Clohessy,Nolan Drager (Jordan's Lawyer),38,2
106646,Welker White,Waitress,39,1
106646,Danny Flaherty,Zip (Lude Buying Teenager #1),40,2
106646,Carla Corvo,Pam,41,0
106646,Madison McKinley,Heidi,42,0
106646,Aaron Lazar,Blair Hollingsworth,43,2
106646,Steve Routman,SEC Attorney #1,44,2
106646,Steve Witting,SEC Attorney #2,45,0
106646,Charley Morgan,SEC Attorney #3,46,0
106646,Michael Nathanson,Barry Kleinman,47,2
106646,Kathleen Fellegara,Straight Line Testimonial #1,48,0
106646,John Behlmann,Rothschild Broker #2,49,0
106646,Ward Horton,Rothschild Broker #3,50,2
106646,Bret Shuford,Rothschild Broker #4,51,0
106646,J.T. O'Connor,Rothschild Broker #8,52,0
106646,Steven Boyer,Investor's Center Broker #1,53,2
106646,Danny A. Abeckaser,Investor's Center Broker #2,54,2
106646,Matthew Rauch,Stratton Broker #1,55,2
106646,Michael Izquierdo,Stratton Broker #2,56,0
106646,Donnie Keshawarz,Stratton Broker #3,57,2
106646,Johnathan Tchaikovsky,Stratton Broker #4,58,0
106646,Aaron Glaser,Stratton Broker #5,59,0
106646,Ben Rameaka,Stratton Broker #6,60,0
106646,Brian Charles Johnson,Young Broker,61,0
106646,Sebastian Tillinger,Another Broker,62,2
106646,Chris Riggi,Party Broker #1,63,2
106646,Meghan Rafferty,Donnie's Assistant,64,0
106646,José Ramón Rosario,Maitre d' Hector,65,0
106646,Davram Stiefler,Broker in Men's Room,66,0
106646,Dan Daily,Honorary Raymond Samitz,67,0
106646,Ben Van Bergen,Swiss Customs Officer #1,68,2
106646,Matte Osian,Swiss Customs Officer #2,69,0
106646,Michael Devine,Cop #1,70,2
106646,Jason Furlani,Cop #2,71,0
106646,Jeremy Bobb,Police Officer #2,72,0
106646,Tom Greer,Brookville Police Officer #2,73,2
106646,Sharon Jones,Wedding Singer #1,74,0
106646,Emily Tremaine,Cristy,75,1
106646,Zineb Oukach,Hostess on The Naomi,76,1
106646,Giselle Eisenberg,Skylar Belfort (4 Years Old),77,0
106646,Deema Aitken,Lude Buying Teenager #2,78,0
106646,Ashley Springer,Job Applicant #1,79,2
106646,Rémy Bennett,Abby,80,0
106646,Catherine Curtin,FBI Agent #1,81,1
106646,Paul Urcioli,FBI Agent #2,82,2
106646,Michael O'Hara,Prison Guard,83,0
106646,Michael Bryan French,Inmate Playing Tennis #2,84,0
106646,Armen Garo,Rao's Patron #1,85,0
106646,Garry Pastore,Rao's Patron #2,86,0
106646,Louis Vanaria,Rao's Patron #3,87,0
106646,Peter Youngblood Hills,Audience Member #1,88,2
106646,Brendan Griffin,Audience Member #3,89,2
106646,Derek Milman,Audience Member #4,90,0
106646,Victor Verhaeghe,Audience Member #5,91,2
106646,Chris Caldovino,Rocco #1,92,0
106646,Fileena Bahris,Wedding Guest (uncredited),93,0
106646,Silvia Kal,Wedding Guest (uncredited),94,0
106646,Kamron Leal,Wedding Guest (uncredited),95,0
106646,Tommy Bayiokos,Kacandes Diner Man (uncredited),96,2
106646,Gianni Biasetti Jr.,Italian Coastguard (uncredited),97,0
106646,Rick Bolander,Broker (uncredited),98,0
106646,Spenser Granese,Broker (uncredited),99,0
106646,Julian Brand,Stratton Broker (uncredited),100,0
106646,Kenneth Carrella,Stratton Broker (uncredited),101,2
106646,Austin Farwell,Stratton Broker (uncredited),102,0
106646,Zach Miko,Stratton Broker (uncredited),103,0
106646,Tyler Evan Rowe,Stratton Broker (uncredited),104,0
106646,Stefano Villabona,Stratton Broker (uncredited),105,0
106646,Gregory Brown,Upper Eastside Pedestrian (uncredited),106,2
106646,Tucker Bryan,Wolfpack #4 (uncredited),107,0
106646,Michael Jefferson,Wolfpack #1 (uncredited),108,2
106646,Bryan Burton,Young Stratton Inc. Broker (uncredited),109,0
106646,Mike Catapano,Broker Applicant (uncredited),110,0
106646,Steven Conroy,Audience Member (uncredited),111,0
106646,Chris J. Cullen,Court Officer / Broker (uncredited),112,0
106646,Kelsey Deanne,Pool Party Guest (uncredited),113,1
106646,Maria Di Angelis,Nicky Koskoff's Escort (uncredited),114,0
106646,Matthew Gooley,Tai Chi Inmate (uncredited),115,0
106646,London Hall,Swiss Airline Passenger (uncredited),116,1
106646,Rosemary Howard,Rao's Pedestrian (uncredited),117,0
106646,Chris Kerson,Kimmie Belzer's Desk Mate (uncredited),118,2
106646,Natasha Key,Singer,119,0
106646,Ben Leasure,Brantley (uncredited),120,0
106646,Paul Jude Letersky,Marina Sightseer (uncredited),121,0
106646,Will MacAdam,Irritated Plane Passinger (uncredited),122,2
106646,Jeff Moffitt,Party Goer (uncredited),123,0
106646,Chris Nunez,Miami Busboy (uncredited),124,2
106646,Seregon O'Dassey,Masseuse to Donnie Azoff (uncredited),125,1
106646,Joseph Oliveira,Court Room Attendant (uncredited),126,2
106646,And Palladino,Stratton Applicant (uncredited),127,0
106646,Michael Power,Seminar Guest (uncredited),128,0
106646,Jon Douglas Rainey,Strattonite (uncredited),129,0
106646,Nicole Rutigliano,Stripper (uncredited),130,0
106646,Sibyl Santiago,Convention Attendee (uncredited),131,0
106646,Kathryn Shasha,Courtroom Observer (uncredited),132,0
106646,Vitaliy Shtabnoy,Kent - Broker (uncredited),133,0
106646,Blago Simon,Stock Broker (uncredited),134,0
106646,Paul Thornton,1st Class Swiss Airline Passenger (uncredited),135,0
106646,Madeleine Wade,Call Girl (uncredited),136,1
106646,David Wenzel,Banker (uncredited),137,0
106646,Joe Zaso,Rudy (uncredited),138,0
106646,Francis Brooke,Conference Attendee (uncredited),139,2
152601,Joaquin Phoenix,Theodore,0,2
152601,Scarlett Johansson,Samantha (voice),1,1
152601,Rooney Mara,Catherine,2,1
152601,Amy Adams,Amy,3,1
152601,Olivia Wilde,Blind Date,4,1
152601,Chris Pratt,Paul,5,2
152601,Portia Doubleday,Surrogate Date Isabella,6,1
152601,Sam Jaeger,Dr. Johnson,7,0
152601,Katherine Boecher,,8,0
152601,Kelly Sarah,Bikini Beach Babe,9,0
152601,Spike Jonze,Alien Child (voice),10,2
152601,Bill Hader,Chat Room Friend #2 (voice),11,2
152601,Kristen Wiig,SexyKitten (voice),12,1
152601,Brian Cox,Alan Watts (voice),13,2
152601,Lynn A. Freedman,Letter Writer #1,14,0
152601,Lisa Renee Pitts,Letter Writer #2,15,0
152601,Gabe Gomez,Letter Writer #3,16,0
152601,Artt Butler,Text Voice (voice),17,0
152601,May Lindstrom,Sexy Pregnant TV Star,18,0
152601,Matt Letscher,Charles,19,2
152601,David Azar,Theodore's Divorce Attorney,20,0
152601,Guy Lewis,Marriage Counselor,21,0
152601,Melanie Seacat,Nice Lady,22,0
152601,Pramod Kumar,Pizza Vendor,23,0
152601,Evelyn Edwards,Mother Who Dated Pricks,24,1
152601,Steve Zissis,New Sweet Boyfriend of Mother Who Dated Pricks,25,2
152601,Dane White,Son,26,0
152601,Nicole Grother,Daughter,27,0
152601,James Ozasky,Catherine's Dad,28,0
152601,Samantha Sarakanti,Mother of Newborn,29,0
152601,Luka Jones,Lewman,30,2
152601,Gracie Prewitt,Jocelyn (Birthday Girl),31,0
152601,Claudia Choi,Uncomfortable Waitress,32,1
152601,Laura Kai Chen,Tatiana,33,0
152601,Soko,Voice of Isabella (voice),34,1
152601,Wendy Leon,Grocery Shopper,35,0
152601,Lil Buck,Busker / Dancer,36,0
157350,Shailene Woodley,"Beatrice ""Tris"" Prior",0,1
157350,Theo James,"Tobias ""Four"" Eaton",1,2
157350,Kate Winslet,Jeanine Matthews,2,1
157350,Miles Teller,Peter Hayes,3,2
157350,Ray Stevenson,Marcus Eaton,4,2
157350,Maggie Q,Tori Wu,5,1
157350,Zoë Kravitz,Christina,6,1
157350,Ansel Elgort,Caleb Prior,7,2
157350,Jai Courtney,Eric Coulter,8,2
157350,Ashley Judd,Natalie Prior,9,1
157350,Tony Goldwyn,Andrew Prior,10,2
157350,Mekhi Phifer,Max,11,2
157350,Ben Lloyd-Hughes,Will,12,2
157350,Christian Madsen,Al,13,2
